transaction_id,account_id,timestamp,amount,currency,transaction_type,category,merchant,balance_after
TX0000002624,ACC00000199,2024-08-22 19:38:05,266.03,USD,credit,healthcare,Merchant_185,7125.7
TX0000002625,ACC00000132,2024-09-02 00:32:22 EST,2278.24,USD,credit,transport,Merchant_205,48321.51
TX0000002626,ACC00000112,2024-11-15 14:41:33,4080.39,USD,debit,groceries,Merchant_180,4962.56
TX0000002627,ACC00000039,2024-08-23 01:31:23 UTC,1040.57,USD,refund,shopping,Merchant_45,34940.2
TX0000002628,ACC00000174,2024-08-10 07:37:38,3346.55,USD,refund,transport,Merchant_34,2949.24
TX0000002629,ACC00000011,2024-09-18 22:36:20,3.14e+03,USD,credit,salary,Merchant_306,7925.63
TX0000002630,ACC00000068,2024-10-10 03:43:46,3448.93,USD,refund,utilities,Merchant_415,13814.44
TX0000002631,ACC00000072,2024-06-20 01:39:07,"2366,56",JPY,transfer,transport,Merchant_275,8170.67
TX0000002632,ACC00000045,2024-10-02 16:37:16,215.59,USD,fee,entertainment,Merchant_283,2301.16
TX0000002633,ACC00000127,2024-10-11 20:22:47,2700.79,USD,credit,groceries,Merchant_425,1203.72
TX0000002634,ACC00000006,2024-06-16 01:40:42,113.5,USD,debit,salary,Merchant_147,22895.88
TX0000002635,ACC00000169,2024-07-25 05:42:20 UTC,2232.37,USD,refund,entertainment,Merchant_170,34312.07
TX0000002636,ACC00000007,2024-08-29 06:48:23,4366.34,USD,refund,transport,Merchant_218,21141.24
TX0000002637,ACC00000144,2024-11-02 07:00:00,520.6,USD,debit,entertainment,Merchant_400,34758.63
TX0000002638,ACC00000159,2024-07-25 20:54:09,1366.72,GBP,transfer,salary,Merchant_348,9442.91
TX0000002639,ACC00000011,2024-06-10 08:08:58,1725.42,AUD,fee,salary,Merchant_463,28650.41
TX0000002640,ACC00000093,2024-07-06 17:44:17-05:00,3.91e+03,USD,fee,salary,Merchant_460,2625.81
TX0000002641,ACC00000063,2024-07-11 17:34:30,2.42e+03,CHF,debit,healthcare,Merchant_171,22958.12
TX0000002642,ACC00000025,2024-09-21 12:42:34,3.02e+03,USD,debit,groceries,Merchant_367,47241.64
TX0000002643,ACC00000198,2024-11-24 21:15:17-05:00,3205.08,AUD,debit,groceries,Merchant_420,15438.99
TX0000002644,ACC00000081,2024-08-07 12:02:43,7.71e+02,USD,refund,salary,Merchant_449,9818.31
TX0000002645,ACC00000143,2024-08-28 22:15:13,4920.45,JPY,credit,salary,Merchant_194,41323.93
TX0000002646,ACC00000131,2024-08-28 22:23:46,1786.79,EUR,fee,dining,Merchant_482,7025.24
TX0000002647,ACC00000099,2024-09-08 01:23:01,"3623,86",USD,transfer,salary,Merchant_269,21367.31
TX0000002648,ACC00000029,2024-07-14 05:25:19,4374.09,GBP,credit,groceries,Merchant_27,25556.5
TX0000002649,ACC00000088,2024-06-14 13:21:22,1306.71,USD,credit,healthcare,Merchant_147,32089.61
TX0000002650,ACC00000161,2024-09-23 03:32:22,682.02,GBP,refund,transport,Merchant_148,13348.71
TX0000002651,ACC00000096,2024-09-25 08:18:52,5.92e+02,USD,debit,dining,Merchant_342,34987.57
TX0000002652,ACC00000086,2024-09-07 14:48:12,2412.43,USD,debit,utilities,Merchant_268,21427.22
TX0000002653,ACC00000113,2024-06-28 02:25:41,604.01,AUD,transfer,dining,Merchant_167,26787.37
TX0000002654,ACC00000171,2024-10-23 16:10:11,2874.76,USD,credit,healthcare,Merchant_453,46966.44
TX0000002655,ACC00000119,2024-11-13 12:18:04,"3080,38",USD,debit,utilities,Merchant_267,30765.77
TX0000002656,ACC00000118,2024-06-02 11:45:44 UTC,1887.76,USD,transfer,healthcare,Merchant_195,34887.1
TX0000002657,ACC00000134,2024-06-14 16:34:39,4860.49,USD,transfer,entertainment,Merchant_225,43316.81
TX0000002658,ACC00000121,2024-06-26 16:14:43,2078.71,USD,transfer,healthcare,Merchant_497,38505.77
TX0000002659,ACC00000137,2024-11-10 17:49:30,1952.79,USD,refund,healthcare,Merchant_367,47429.88
TX0000002660,ACC00000135,2024-10-08 21:05:25,3159.63,USD,fee,salary,Merchant_197,4625.0
TX0000002661,ACC00000049,2024-08-19 07:20:33,"3369,8",USD,debit,shopping,Merchant_325,27029.38
TX0000002662,ACC00000145,2024-08-21 13:46:04,"4526,03",USD,debit,groceries,Merchant_441,22406.55
TX0000002663,ACC00000095,2024-08-22 14:42:04,671.69,USD,transfer,salary,Merchant_154,21054.06
TX0000002664,ACC00000078,2024-06-16 12:58:40,4974.92,USD,transfer,dining,Merchant_276,26623.07
TX0000002665,ACC00000025,2024-09-22 21:36:20,1872.27,USD,credit,shopping,Merchant_265,43561.31
TX0000002666,ACC00000054,2024-06-24 15:02:31,2592.63,CAD,debit,healthcare,Merchant_179,22605.99
TX0000002667,ACC00000067,2024-10-27 17:06:10,3683.15,EUR,transfer,entertainment,Merchant_104,38269.68
TX0000002668,ACC00000074,2024-07-16 19:44:33+00:00,279.92,USD,transfer,dining,Merchant_429,37482.3
TX0000002669,ACC00000180,2024-10-06 10:58:06,3829.52,USD,fee,transport,Merchant_395,49691.46
TX0000002670,ACC00000132,2024-07-24 18:06:58,3916.74,USD,fee,healthcare,Merchant_69,29886.77
TX0000002671,ACC00000163,2024-10-06 06:03:09,1028.47,USD,debit,entertainment,Merchant_269,23287.13
TX0000002672,ACC00000100,2024-06-20 09:24:00,3906.1,USD,credit,transport,Merchant_141,42672.69
TX0000002673,ACC00000192,2024-07-24 14:17:43 EST,2076.18,JPY,fee,healthcare,Merchant_126,9154.75
TX0000002674,ACC00000152,2024-09-02 20:17:04,3552.04,USD,refund,salary,Merchant_20,31952.05
TX0000002675,ACC00000023,2024-07-14 18:09:06Z,1800.57,USD,transfer,healthcare,Merchant_485,36130.65
TX0000002676,ACC00000130,2024-08-29 11:30:08,"3248,45",USD,transfer,groceries,Merchant_135,33460.63
TX0000002677,ACC00000193,2024-11-16 17:34:23Z,848.19,EUR,credit,healthcare,Merchant_171,2659.45
TX0000002678,ACC00000082,2024-08-14 04:30:09,4386.35,USD,transfer,healthcare,Merchant_24,12897.85
TX0000002679,ACC00000094,2024-09-12 10:07:14,3064.43,USD,refund,entertainment,Merchant_243,312.97
TX0000002680,ACC00000010,2024-09-03 04:10:12 UTC,1340.52,USD,transfer,shopping,Merchant_288,25378.4
TX0000002681,ACC00000062,2024-11-18 15:14:21,"1830,55",USD,refund,dining,Merchant_303,17949.73
TX0000002682,ACC00000054,2024-10-21 10:33:49,"770,05",USD,refund,salary,Merchant_153,13105.69
TX0000002683,ACC00000184,2024-10-14 20:37:35,"212,67",USD,transfer,salary,Merchant_365,43724.08
TX0000002684,ACC00000189,2024-07-24 14:58:33,17.49,USD,credit,shopping,Merchant_323,31225.02
TX0000002685,ACC00000117,2024-09-08 08:36:43,1445.41,USD,transfer,groceries,Merchant_53,15268.71
TX0000002686,ACC00000089,2024-09-25 18:00:21,2062.46,JPY,transfer,groceries,Merchant_331,41954.82
TX0000002687,ACC00000192,2024-09-10 18:34:59,1985.13,USD,credit,entertainment,Merchant_104,29578.42
TX0000002688,ACC00000103,2024-07-14 17:11:02,1.26e+03,GBP,credit,utilities,Merchant_294,1005.34
TX0000002689,ACC00000026,2024-06-27 09:52:27,4263.03,USD,credit,shopping,Merchant_389,23519.68
TX0000002690,ACC00000024,2024-08-01 18:37:05,3.81e+03,USD,transfer,entertainment,Merchant_427,39868.79
TX0000002691,ACC00000056,2024-06-13 12:35:25,544.94,USD,credit,shopping,Merchant_348,40804.82
TX0000002692,ACC00000085,2024-07-01 16:00:45,"3857,55",USD,transfer,entertainment,Merchant_75,31837.18
TX0000002693,ACC00000039,2024-08-07 07:38:09,854.88,USD,credit,entertainment,Merchant_397,12068.91
TX0000002694,ACC00000135,2024-11-27 09:00:01,"483,45",USD,refund,entertainment,Merchant_279,6557.7
TX0000002695,ACC00000165,2024-11-17 05:10:16,"3311,8",USD,refund,salary,Merchant_291,16712.25
TX0000002696,ACC00000155,2024-06-26 06:59:14,1678.92,USD,transfer,shopping,Merchant_60,37970.73
TX0000002697,ACC00000179,2024-11-10 23:26:11,2942.33,USD,refund,transport,Merchant_209,44724.13
TX0000002698,ACC00000153,2024-10-03 20:18:03+00:00,4498.16,USD,fee,salary,Merchant_297,26914.05
TX0000002699,ACC00000049,2024-09-01 14:24:04Z,4525.62,USD,debit,salary,Merchant_21,273.46
TX0000002700,ACC00000015,2024-10-31 09:25:15,4480.72,USD,credit,salary,Merchant_486,11950.35
TX0000002701,ACC00000042,2024-07-19 11:46:21,2.12e+03,USD,fee,utilities,Merchant_251,41991.76
TX0000002702,ACC00000154,2024-07-21 21:11:37,"728,76",USD,refund,salary,Merchant_363,16130.43
TX0000002703,ACC00000077,2024-09-24 22:12:34,3631.68,USD,credit,entertainment,Merchant_33,9197.01
TX0000002704,ACC00000042,2024-08-11 21:10:38 UTC,800.73,USD,refund,healthcare,Merchant_101,9385.05
TX0000002705,ACC00000084,2024-10-13 07:50:05,9.85e+02,USD,credit,entertainment,Merchant_112,46946.65
TX0000002706,ACC00000198,2024-08-27 03:01:24,723.59,USD,refund,transport,Merchant_471,34113.51
TX0000002707,ACC00000044,2024-06-12 07:43:06,"4993,36",USD,transfer,dining,Merchant_474,15034.79
TX0000002708,ACC00000114,2024-07-12 13:37:09,"1,258.95",USD,debit,healthcare,Merchant_295,18547.08
TX0000002709,ACC00000072,2024-11-28 15:57:55,3.49e+03,USD,fee,entertainment,Merchant_356,17487.79
TX0000002710,ACC00000029,2024-11-06 06:12:12,3213.97,USD,transfer,healthcare,Merchant_440,23008.12
TX0000002711,ACC00000060,2024-08-28 01:52:51 EST,"3637,31",USD,credit,salary,Merchant_261,46466.17
TX0000002712,ACC00000157,2024-11-13 02:23:50 UTC,3.12e+03,USD,debit,dining,Merchant_125,36595.11
TX0000002713,ACC00000093,2024-06-10 02:40:47,"1,340.57",USD,refund,dining,Merchant_31,28113.5
TX0000002714,ACC00000058,2024-10-10 06:11:22,4043.3,CAD,credit,healthcare,Merchant_8,23902.29
TX0000002715,ACC00000143,2024-06-02 23:00:35,2107.43,USD,fee,transport,Merchant_258,44435.22
TX0000002716,ACC00000193,2024-08-16 20:43:29,"1426,36",GBP,transfer,entertainment,Merchant_381,35982.87
TX0000002717,ACC00000166,2024-11-06 11:17:35,1.25e+03,USD,fee,dining,Merchant_22,18399.97
TX0000002718,ACC00000036,2024-10-22 04:49:24,2857.31,USD,fee,groceries,Merchant_383,33262.13
TX0000002719,ACC00000163,2024-07-15 18:52:08,3387.76,USD,transfer,utilities,Merchant_408,18512.24
TX0000002720,ACC00000091,2024-06-30 07:42:03,4460.9,USD,fee,entertainment,Merchant_335,43724.95
TX0000002721,ACC00000166,2024-08-17 10:09:27,3298.91,USD,refund,groceries,Merchant_403,22340.31
TX0000002722,ACC00000146,2024-11-14 02:52:16,4748.37,USD,fee,transport,Merchant_248,36974.53
TX0000002723,ACC00000074,2024-06-10 15:12:27,"4107,65",USD,transfer,healthcare,Merchant_367,8609.22
TX0000002724,ACC00000058,2024-07-10 08:27:20,"1354,0",EUR,credit,shopping,Merchant_325,36350.8
TX0000002725,ACC00000197,2024-06-18 17:14:19,"4342,51",USD,credit,salary,Merchant_37,34804.88
TX0000002726,ACC00000031,2024-08-28 12:56:53,3556.59,USD,debit,utilities,Merchant_172,9584.2
TX0000002727,ACC00000189,2024-11-21 21:34:15,3253.08,USD,transfer,healthcare,Merchant_373,1605.12
TX0000002728,ACC00000198,2024-06-21 07:11:10,4956.99,USD,fee,transport,Merchant_301,8255.31
TX0000002729,ACC00000167,2024-09-22 17:28:35,2318.25,USD,fee,transport,Merchant_145,21799.8
TX0000002730,ACC00000120,2024-07-13 00:26:40,"4682,4",USD,debit,salary,Merchant_269,11714.54
TX0000002731,ACC00000035,2024-06-22 07:02:46,346.86,USD,transfer,transport,Merchant_269,1929.44
TX0000002732,ACC00000027,2024-06-03 19:25:38,3201.21,USD,debit,salary,Merchant_158,47127.99
TX0000002733,ACC00000014,2024-10-30 04:01:01,1398.05,EUR,debit,salary,Merchant_87,29250.21
TX0000002734,ACC00000146,2024-11-26 14:44:04,3660.09,USD,credit,groceries,Merchant_146,40299.56
TX0000002735,ACC00000015,2024-10-25 03:13:01+08:00,3564.99,USD,transfer,utilities,Merchant_67,20770.99
TX0000002736,ACC00000053,2024-06-19 09:29:02 EST,3356.55,USD,debit,groceries,Merchant_410,13797.41
TX0000002737,ACC00000134,2024-08-29 19:50:00,"1085,92",USD,refund,salary,Merchant_282,18285.17
TX0000002738,ACC00000092,2024-08-21 09:24:26,78.08,GBP,debit,transport,Merchant_60,21589.58
TX0000002739,ACC00000006,2024-08-08 00:14:22,4686.23,USD,refund,dining,Merchant_62,16673.35
TX0000002740,ACC00000040,2024-08-09 07:08:59,2289.68,USD,debit,dining,Merchant_399,2682.35
TX0000002741,ACC00000031,2024-07-30 01:24:07,524.48,USD,debit,shopping,Merchant_90,16814.2
TX0000002742,ACC00000068,2024-09-29 11:16:13,3757.27,USD,debit,groceries,Merchant_202,30855.21
TX0000002743,ACC00000066,2024-06-28 04:54:26,4817.46,USD,fee,entertainment,Merchant_485,619.83
TX0000002744,ACC00000052,2024-08-21 19:13:07,4246.94,USD,fee,utilities,Merchant_96,1898.06
TX0000002745,ACC00000166,2024-07-08 08:28:09,"1,610.22",USD,transfer,dining,Merchant_417,1688.88
TX0000002746,ACC00000009,2024-07-16 17:59:01,2744.42,USD,refund,shopping,Merchant_346,21904.09
TX0000002747,ACC00000105,2024-10-30 12:20:49,4726.34,JPY,debit,utilities,Merchant_345,40647.06
TX0000002748,ACC00000020,2024-06-05 02:47:41,3065.89,USD,refund,utilities,Merchant_484,11953.85
TX0000002749,ACC00000175,2024-11-28 16:49:03,"129,68",USD,refund,utilities,Merchant_85,29794.57
TX0000002750,ACC00000170,2024-11-07 22:45:07,4969.71,USD,credit,salary,Merchant_440,29402.84
TX0000002751,ACC00000066,2024-08-19 07:04:21,3550.18,USD,refund,entertainment,Merchant_410,43191.75
TX0000002752,ACC00000012,2024-08-31 16:40:12,1489.97,USD,credit,shopping,Merchant_219,16605.74
TX0000002753,ACC00000111,2024-08-07 04:11:30,1215.0,JPY,refund,shopping,Merchant_431,46848.57
TX0000002754,ACC00000018,2024-09-20 16:35:04Z,4393.75,USD,credit,entertainment,Merchant_358,1972.53
TX0000002755,ACC00000127,2024-09-28 12:52:17,945.94,USD,fee,salary,Merchant_317,36822.79
TX0000002756,ACC00000003,2024-10-11 15:42:24,"2,278.13",CAD,fee,groceries,Merchant_262,25429.18
TX0000002757,ACC00000163,2024-11-24 12:16:03,2517.08,USD,transfer,utilities,Merchant_367,39639.82
TX0000002758,ACC00000117,2024-11-25 15:12:47,3810.1,USD,refund,entertainment,Merchant_29,49668.93
TX0000002759,ACC00000182,2024-10-22 13:42:15,"3957,47",AUD,fee,entertainment,Merchant_9,19328.69
TX0000002760,ACC00000084,2024-06-22 22:52:58,756.0,USD,debit,entertainment,Merchant_196,40596.02
TX0000002761,ACC00000108,2024-11-12 20:03:56,3410.21,USD,refund,shopping,Merchant_398,45819.8
TX0000002762,ACC00000062,2024-06-29 10:54:01,2773.83,USD,refund,groceries,Merchant_381,182.11
TX0000002763,ACC00000101,2024-10-24 13:42:41,3358.38,CAD,fee,healthcare,Merchant_388,49970.55
TX0000002764,ACC00000053,2024-09-14 08:49:33,"2,087.68",USD,credit,dining,Merchant_23,44410.5
TX0000002765,ACC00000003,2024-09-09 20:44:25,"3,214.20",USD,transfer,dining,Merchant_11,24712.0
TX0000002766,ACC00000013,2024-10-14 04:01:41,185.55,USD,refund,groceries,Merchant_281,41590.77
TX0000002767,ACC00000178,2024-07-26 09:26:40,"3109,87",AUD,refund,groceries,Merchant_180,18099.28
TX0000002768,ACC00000147,2024-09-03 21:59:18,1558.84,USD,transfer,utilities,Merchant_433,3983.83
TX0000002769,ACC00000004,2024-07-03 16:13:26,"330,1",USD,credit,groceries,Merchant_226,2503.8
TX0000002770,ACC00000190,2024-09-11 10:37:07,3811.85,USD,transfer,healthcare,Merchant_212,25287.19
TX0000002771,ACC00000024,2024-10-06 00:16:39,72.72,USD,fee,salary,Merchant_143,6783.22
TX0000002772,ACC00000086,2024-10-24 06:05:07,3834.36,USD,transfer,groceries,Merchant_497,21829.13
TX0000002773,ACC00000087,2024-11-26 05:50:02 PST,1396.1,USD,credit,utilities,Merchant_171,41303.82
TX0000002774,ACC00000159,2024-09-23 19:41:42,4298.51,CAD,transfer,groceries,Merchant_367,44667.35
TX0000002775,ACC00000150,2024-10-16 15:52:35,1.97e+03,USD,debit,healthcare,Merchant_218,45368.9
TX0000002776,ACC00000102,2024-10-05 17:35:27,"2,211.08",USD,fee,dining,Merchant_437,18067.41
TX0000002777,ACC00000179,2024-07-23 18:04:56,1578.08,CHF,fee,transport,Merchant_104,13009.69
TX0000002778,ACC00000118,2024-11-01 12:31:00,2591.08,USD,refund,groceries,Merchant_391,8621.94
TX0000002779,ACC00000001,2024-06-07 14:31:34,4.46e+02,USD,credit,entertainment,Merchant_411,206.38
TX0000002780,ACC00000197,2024-06-03 00:09:54,1197.43,USD,fee,groceries,Merchant_306,45340.59
TX0000002781,ACC00000134,2024-11-24 03:01:36,2320.73,USD,refund,dining,Merchant_59,24504.37
TX0000002782,ACC00000067,2024-09-11 20:05:36 UTC,93.36,USD,transfer,transport,Merchant_459,44014.49
TX0000002783,ACC00000172,2024-11-01 09:17:14,3920.6,USD,fee,utilities,Merchant_223,14517.59
TX0000002784,ACC00000114,2024-11-13 12:08:44,845.34,USD,credit,shopping,Merchant_54,23365.28
TX0000002785,ACC00000010,2024-06-05 18:17:49,3241.26,JPY,credit,shopping,Merchant_10,42874.5
TX0000002786,ACC00000185,2024-07-18 00:41:19,4257.28,USD,transfer,entertainment,Merchant_463,20672.24
TX0000002787,ACC00000103,2024-06-25 06:33:37,1586.0,USD,transfer,healthcare,Merchant_436,27092.38
TX0000002788,ACC00000156,2024-07-21 05:37:28,4896.17,USD,debit,groceries,Merchant_91,17678.63
TX0000002789,ACC00000164,2024-07-31 01:18:35Z,2205.03,CAD,transfer,transport,Merchant_131,4304.5
TX0000002790,ACC00000113,2024-07-29 07:45:54 UTC,1123.74,USD,credit,shopping,Merchant_395,33825.0
TX0000002791,ACC00000085,2024-11-13 04:02:39,4845.83,USD,fee,dining,Merchant_115,3190.67
TX0000002792,ACC00000136,2024-09-29 03:19:28,1962.34,USD,credit,transport,Merchant_93,10882.09
TX0000002793,ACC00000165,2024-10-25 08:00:10 EST,1428.27,USD,fee,dining,Merchant_81,29722.58
TX0000002794,ACC00000018,2024-07-22 17:25:46,"4752,59",USD,credit,utilities,Merchant_387,4013.24
TX0000002795,ACC00000156,2024-09-18 23:25:47,23.64,USD,fee,groceries,Merchant_46,26199.75
TX0000002796,ACC00000160,2024-06-06 20:57:27,4368.65,USD,fee,entertainment,Merchant_362,25333.16
TX0000002797,ACC00000034,2024-08-19 12:47:23,4237.81,USD,refund,healthcare,Merchant_286,18090.6
TX0000002798,ACC00000077,2024-08-24 16:44:40,4582.84,USD,transfer,dining,Merchant_10,31434.88
TX0000002799,ACC00000051,2024-11-24 15:56:36,2753.12,USD,transfer,shopping,Merchant_486,9762.56
TX0000002800,ACC00000076,2024-09-09 03:48:01,2616.35,USD,refund,shopping,Merchant_23,49947.78
TX0000002801,ACC00000047,2024-07-07 03:45:25,3968.49,AUD,refund,healthcare,Merchant_444,49411.88
TX0000002802,ACC00000120,2024-06-20 19:42:59,1007.81,USD,refund,utilities,Merchant_317,24020.66
TX0000002803,ACC00000006,2024-06-11 17:45:33,3480.42,USD,debit,dining,Merchant_32,25867.65
TX0000002804,ACC00000062,2024-10-11 06:48:40,4008.77,USD,transfer,dining,Merchant_37,45610.19
TX0000002805,ACC00000065,2024-07-17 03:33:09,3014.89,USD,transfer,transport,Merchant_386,32315.14
TX0000002806,ACC00000028,2024-06-24 00:13:12,3893.92,USD,transfer,salary,Merchant_386,28047.39
TX0000002807,ACC00000079,2024-08-18 12:56:22,119.15,USD,credit,entertainment,Merchant_24,40158.31
TX0000002808,ACC00000015,2024-07-23 03:22:52,"3366,91",USD,fee,shopping,Merchant_229,32553.22
TX0000002809,ACC00000192,2024-09-23 18:21:00-05:00,173.8,USD,transfer,salary,Merchant_408,16110.42
TX0000002810,ACC00000057,2024-11-12 04:57:52,1.92e+03,GBP,fee,salary,Merchant_107,3076.49
TX0000002811,ACC00000072,2024-07-26 20:04:17,"904,64",USD,debit,dining,Merchant_392,12734.89
TX0000002812,ACC00000107,2024-06-24 21:47:14 PST,"750,01",USD,debit,transport,Merchant_261,15867.82
TX0000002813,ACC00000140,2024-11-24 13:44:16,3263.26,JPY,transfer,utilities,Merchant_228,20887.12
TX0000002814,ACC00000122,2024-10-14 13:44:28,3406.27,CAD,credit,groceries,Merchant_391,37254.55
TX0000002815,ACC00000127,2024-09-08 10:16:55-05:00,"4,562.15",USD,transfer,utilities,Merchant_305,1571.19
TX0000002816,ACC00000187,2024-09-05 17:01:57,3628.76,GBP,refund,entertainment,Merchant_168,3163.96
TX0000002817,ACC00000085,2024-09-15 05:32:50 PST,1012.08,USD,refund,shopping,Merchant_425,42464.61
TX0000002818,ACC00000122,2024-07-03 22:33:15,3129.73,USD,fee,salary,Merchant_196,48214.77
TX0000002819,ACC00000121,2024-08-24 16:00:08,1122.83,USD,debit,transport,Merchant_177,46951.06
TX0000002820,ACC00000033,2024-06-30 14:28:17,3293.8,USD,refund,entertainment,Merchant_215,424.82
TX0000002821,ACC00000058,2024-09-01 04:49:27,4820.59,USD,fee,salary,Merchant_186,9123.88
TX0000002822,ACC00000067,2024-09-08 13:29:23,3808.45,USD,debit,healthcare,Merchant_399,17118.37
TX0000002823,ACC00000064,2024-08-19 02:40:32,3780.17,USD,refund,salary,Merchant_185,48521.89
TX0000002824,ACC00000044,2024-11-06 19:21:15,1997.15,USD,credit,groceries,Merchant_439,14990.09
TX0000002825,ACC00000127,2024-10-27 16:28:02,1659.14,USD,fee,dining,Merchant_259,44283.45
TX0000002826,ACC00000003,2024-11-26 14:39:42 PST,4892.2,USD,debit,salary,Merchant_198,35425.18
TX0000002827,ACC00000062,2024-11-25 03:10:53,2.23e+03,USD,refund,dining,Merchant_464,13700.72
TX0000002828,ACC00000177,2024-07-09 00:28:04,"4,256.59",USD,refund,healthcare,Merchant_139,17723.92
TX0000002829,ACC00000150,2024-11-15 04:49:17,1124.33,USD,refund,salary,Merchant_461,6659.54
TX0000002830,ACC00000072,2024-08-02 01:20:19-05:00,1352.31,USD,debit,entertainment,Merchant_316,42377.79
TX0000002831,ACC00000135,2024-08-07 01:48:00,1508.41,USD,fee,groceries,Merchant_277,21273.13
TX0000002832,ACC00000169,2024-09-24 20:12:56,4485.87,USD,credit,salary,Merchant_85,12821.58
TX0000002833,ACC00000141,2024-08-18 22:51:29,518.89,USD,fee,healthcare,Merchant_246,17612.54
TX0000002834,ACC00000104,2024-10-16 10:21:56,2033.78,USD,credit,utilities,Merchant_380,41960.93
TX0000002835,ACC00000190,2024-10-04 14:24:59,2369.1,USD,refund,salary,Merchant_102,4381.58
TX0000002836,ACC00000020,2024-06-17 17:01:44,"3199,4",USD,refund,utilities,Merchant_204,10853.48
TX0000002837,ACC00000080,2024-09-17 21:55:49,3591.91,USD,fee,shopping,Merchant_246,21267.47
TX0000002838,ACC00000080,2024-09-09 13:59:47,3.81e+02,USD,fee,entertainment,Merchant_65,7016.95
TX0000002839,ACC00000109,2024-08-05 23:25:41,4875.72,USD,fee,groceries,Merchant_352,46426.88
TX0000002840,ACC00000133,2024-09-25 11:25:53,2216.17,USD,refund,dining,Merchant_236,31929.47
TX0000002841,ACC00000050,2024-11-04 12:21:29,2684.35,GBP,transfer,entertainment,Merchant_306,34623.62
TX0000002842,ACC00000018,2024-10-07 09:01:50,3.10e+03,USD,credit,salary,Merchant_123,14686.48
TX0000002843,ACC00000194,2024-08-04 18:17:08,4978.14,USD,debit,utilities,Merchant_178,23968.79
TX0000002844,ACC00000029,2024-08-21 00:11:54,904.48,USD,refund,dining,Merchant_44,3404.09
TX0000002845,ACC00000007,2024-09-22 10:50:38,4.84e+03,USD,fee,salary,Merchant_242,22602.25
TX0000002846,ACC00000054,2024-11-15 21:42:38,987.9,USD,debit,shopping,Merchant_462,43537.91
TX0000002847,ACC00000076,2024-08-16 18:15:35,9.83e+02,USD,credit,dining,Merchant_166,20072.36
TX0000002848,ACC00000192,2024-06-03 15:23:15,1216.13,USD,credit,utilities,Merchant_17,45921.08
TX0000002849,ACC00000197,2024-06-26 13:21:19,3490.84,USD,refund,utilities,Merchant_150,22612.56
TX0000002850,ACC00000194,2024-10-28 02:42:38,1791.47,USD,fee,salary,Merchant_22,28584.98
TX0000002851,ACC00000137,2024-07-30 11:44:51-05:00,"2400,96",USD,credit,dining,Merchant_283,18082.74
TX0000002852,ACC00000056,2024-07-21 13:02:04+08:00,4494.96,USD,transfer,transport,Merchant_190,40100.45
TX0000002853,ACC00000132,2024-09-08 14:50:25,4374.08,USD,credit,shopping,Merchant_257,30842.29
TX0000002854,ACC00000172,2024-09-19 15:26:40,4258.75,USD,transfer,transport,Merchant_460,15084.97
TX0000002855,ACC00000050,2024-10-28 00:56:07,1.53e+02,USD,credit,shopping,Merchant_441,20249.89
TX0000002856,ACC00000182,2024-09-23 14:36:08,"3169,16",USD,debit,transport,Merchant_72,18912.66
TX0000002857,ACC00000020,2024-10-27 17:09:39,3049.52,USD,debit,entertainment,Merchant_137,7092.83
TX0000002858,ACC00000013,2024-09-23 16:13:41,3806.3,USD,fee,salary,Merchant_278,31571.68
TX0000002859,ACC00000035,2024-07-14 09:36:37,3689.57,USD,debit,utilities,Merchant_71,25181.71
TX0000002860,ACC00000050,2024-06-05 14:32:09 EST,3616.75,USD,refund,groceries,Merchant_54,30797.92
TX0000002861,ACC00000095,2024-09-03 08:49:42,4753.2,USD,refund,dining,Merchant_482,33910.56
TX0000002862,ACC00000016,2024-08-16 23:27:05,2173.45,USD,fee,groceries,Merchant_487,49382.02
TX0000002863,ACC00000084,2024-07-31 09:19:46,4834.64,USD,transfer,shopping,Merchant_267,1637.11
TX0000002864,ACC00000071,2024-06-05 10:51:44,3844.18,USD,credit,healthcare,Merchant_214,6013.42
TX0000002865,ACC00000028,2024-06-01 19:31:16 EST,980.95,USD,debit,dining,Merchant_137,5207.58
TX0000002866,ACC00000034,2024-10-26 18:39:40,3695.97,USD,refund,utilities,Merchant_389,32366.57
TX0000002867,ACC00000160,2024-11-22 23:38:47,4843.73,USD,debit,utilities,Merchant_121,29856.12
TX0000002868,ACC00000180,2024-09-06 17:04:31,3217.57,USD,refund,entertainment,Merchant_10,15918.02
TX0000002869,ACC00000007,2024-09-04 02:19:34,3172.76,USD,refund,groceries,Merchant_456,39330.19
TX0000002870,ACC00000088,2024-06-20 21:52:33,"68,95",CHF,credit,shopping,Merchant_10,37840.48
TX0000002871,ACC00000051,2024-11-07 20:18:13,3042.72,USD,transfer,salary,Merchant_107,18259.54
TX0000002872,ACC00000030,2024-07-03 09:00:54,2917.37,USD,transfer,healthcare,Merchant_172,1765.27
TX0000002873,ACC00000198,2024-07-23 04:50:01,1794.7,USD,transfer,shopping,Merchant_382,9035.44
TX0000002874,ACC00000166,2024-07-15 17:43:35,2734.4,USD,refund,groceries,Merchant_443,42937.1
TX0000002875,ACC00000180,2024-08-17 03:31:02,1324.38,USD,transfer,dining,Merchant_183,13886.14
TX0000002876,ACC00000073,2024-06-26 05:25:36,3.66e+03,USD,debit,dining,Merchant_457,8232.87
TX0000002877,ACC00000026,2024-11-11 22:48:50,"3,361.41",USD,debit,healthcare,Merchant_190,39107.96
